"date ","nm_id ","date__nm_id ","imt_id ","open_card_count_jam ","add_to_cart_count_jam ","orders_count_jam ","views ","clicks ","adv_sum ","external_costs ","external_sources ","atbs ","orders ","shks ","sum_price ","avg_position ","views_auto ","clicks_auto ","adv_sum_auto ","ctr_auto ","cpc_auto ","cpm_auto ","views_manual ","clicks_manual ","adv_sum_manual ","ctr_manual ","cpc_manual ","cpm_manual ","views_ppc ","clicks_ppc ","adv_sum_ppc ","ctr_ppc ","cpc_ppc ","cpm_ppc ","views_search_auto ","clicks_search_auto ","adv_sum_search_auto ","cpc_search_auto ","ctr_search_auto ","cpm_search_auto ","views_search_manual ","clicks_search_manual ","adv_sum_search_manual ","cpc_search_manual ","ctr_search_manual ","cpm_search_manual ","views_rs_auto ","clicks_rs_auto ","adv_sum_rs_auto ","cpc_rs_auto ","ctr_rs_auto ","cpm_rs_auto ","views_rs_manual ","clicks_rs_manual ","adv_sum_rs_manual ","cpc_rs_manual ","ctr_rs_manual ","cpm_rs_manual ","ctr_auto_subject_diff ","ctr_manual_subject_diff ","ctr_search_auto_subject_diff ","ctr_search_manual_subject_diff ","ctr_rs_auto_subject_diff ","ctr_rs_manual_subject_diff ","adv_percent ","organic_percent ","open_card_count ","open_card_dynamic ","orders_sum_rub ","orders_count ","add_to_cart_count ","add_to_cart_conversion ","cart_to_order_conversion ","click_to_order_conversion ","buyout_percent ","orders_dyn ","spp ","buyouts_sum_rub ","buyouts_count ","avg_price ","avg_price_with_spp ","valuation_count ","stocks ","stocks_sizes ","in_way_to_client ","in_way_from_client ","stocks_enough_for ","returns_plan ","order_price ","card_price ","localization ","orders_count_local ","unit_expenses ","marg_without_adv ","marg_with_adv ","profit_without_adv ","profit_with_adv ","card_rating ","promo_sum ","promo_count ","expected_buyouts_sum_rub ","stocks_rub ","all_stocks_rub ","returns_plan_rub ","dummy ","buyout_percent_day ","buyout_percent_month ","hranenie_rub ","priemka_rub ","acquiring_rub ","tax_total_rub ","delivery_mp_with_buyout_rub ","additional_costs ","sebes_rub ","markirovka_rub ","perc_mp_rub ","actions ","promo_total_cost ","orders_count_returned_fact ","orders_buyouts_count_fact ","orders_count_canceled_fact ","orders_buyouts_sum_rub_fact ","orders_sum_rub_returned_fact ","orders_sum_rub_canceled_fact ","stocks_enough_for_with_buyout_perc ","frequency ","stocks_total ","jam_clicks ","orders_count_completed ","orders_count_canceled ","orders_count_returned ","orders_buyouts_count ","orders_sum_rub_completed ","orders_sum_rub_canceled ","orders_sum_rub_returned ","orders_buyouts_sum_rub ","expected_buyouts_count ","orders_count_total_central ","orders_count_total_northwest ","orders_count_total_south_caucasus ","orders_count_total_volga ","orders_count_total_fareast ","orders_count_total_ural ","orders_count_local_central ","orders_count_local_northwest ","orders_count_local_south_caucasus ","orders_count_local_volga ","orders_count_local_fareast ","orders_count_local_ural ","localization_percent_central ","localization_percent_northwest ","localization_percent_south_caucasus ","localization_percent_volga ","localization_percent_fareast ","localization_percent_ural ","log_text "
"2026-03-31","718415270","46112|0718415270","628722626","0","7","3","990","72","1130,04","0","","9","6","6","34320","0","0","0","0","0","0","0","990","72","1130,04","0,07273","15,7","1141,45","0","0","0","0","0","0","0","0","0","0","0","0","262","47","924,02","19,66","0,17939","3526,79","0","0","0","0","0","0","728","25","206,02","8,24","0,03434","282,99","-0,0297","0,02963","-0,0365","0,11799","-0,0228","0,00954","0,01976","0,84906","477","-0,3781","57200","10","32","0,06709","0,3125","0,02096","0,782","8,143","0,35","29184,84","5","5720","3718","0","481","0 - 481","34","4","59,07","11,41","113","35,31","0,53782","4","3902,145143","0,31781","0,28488","10907,12","9777,08","4,72","0","0","34319,99","729677","746985,97","17308,97","","0,6","0,782","15,43345518","0","118,0358","425,4590476","167,41684","0","1517","0","1658,8","","0","1","6","2","35034,84","5850","11700","82,78","1799","492,412","75","10","4","0","6","57199,99","22880","0","34319,99","6","2","1","1","2","4","0","2","0","1","1","0","0","1","0","1","0,5","0","0",""
"2026-03-31","737732125","46112|0737732125","626608537","2","14","1","2583","102","962,58","0","","23","3","3","35700","0","0","0","0","0","0","0","2583","102","962,58","0,03949","9,44","372,66","0","0","0","0","0","0","0","0","0","0","0","0","218","23","551,5","23,98","0,1055","2529,82","0","0","0","0","0","0","2365","79","411,08","5,2","0,0334","173,82","-0,0367","-0,03621","-0,0385","-0,013","-0,0349","0,0006","0,01618","0,71585","366","-0,13475","59500","5","39","0,10656","0,12821","0,01366","0,888","2,571","0,218","47600","4","11900","9305,8","1","101","0 - 101","12","3","39,28","4,34","192,52","24,68","0,55814","2","10522,0587","0,11579","0,08883","4133,82","3171,24","4,45","0","0","35700","471670","491937,8","20267,8","","0,6","0,888","190,3106573","0","312,3678431","974,8933333","1161,486863","0","4670","0","3213","","0","0","4","0","47600","0","0","51,24","4213","105,344","112","5","2","0","3","59500","23800","0","35700","3","2","0","2","1","0","0","2","0","0","0","0","0","1","0","0","0","0","0",""
"2026-03-31","790976796","46112|0790976796","633708784","0","103","47","23539","561","13146,6","0","","102","39","39","116998","0","0","0","0","0","0","0","23539","561","13146,6","0,02383","23,43","558,5","0","0","0","0","0","0","0","0","0","0","0","0","1766","128","5395,25","42,15","0,07248","3055,07","0","0","0","0","0","0","21773","433","7751,35","17,9","0,01989","356,01","-0,0291","-0,02807","-0,0432","-0,00662","-0,015","-0,00481","0,08593","0,50045","1123","-0,11783","153000","51","127","0,11309","0,40157","0,04541","0,943","40,857","0,2951","128999,87","43","3000","2114,7","0","701","0 - 701","162","9","17,16","18,23","257,78","103,52","0,66082","41","2133,919604","0,28869","0,19926","42437,64","29291,04","4,9","0","0","146999,7","439527","450957,21","11430,21","","0,961","0,943","11,36396976","0","86,81566563","221,54","227,199969","0","627","0","960","","0","2","45","3","134999,87","6000","9000","18,91","5501","719,234","641","51","2","0","49","152999,7","6000","0","146999,7","49","31","2","6","4","1","1","31","0","6","3","0","1","1","0","1","0,75","0","1",""
"2026-03-31","809188998","46112|0809188998","633708784","0","45","10","7635","160","7506,33","0","","34","8","8","20160","0","0","0","0","0","0","0","7635","160","7506,33","0,02096","46,91","983,15","0","0","0","0","0","0","0","0","0","0","0","0","1654","100","4820,6","48,21","0,06046","2914,51","0","0","0","0","0","0","5981","60","2685,73","44,76","0,01003","449,04","-0,0291","-0,03094","-0,0432","-0,01864","-0,015","-0,01467","0,24823","0,67213","488","-0,10459","30240","12","47","0,09631","0,25532","0,02459","0,89","5,714","0,275","23220,06","9","2520","1827","0","665","0 - 665","25","4","116,38","6,75","625,53","159,71","0,66071","9","1861,327803","0,26138","-0,00941","7245,42","-260,91","5","0","0","27720,03","312550","315722,5","3172,5","","0,917","0,89","77,54527418","0","89,47873563","191,4","226,5037931","0","470","0","806,4","","0","0","9","1","23220,06","0","2610","136,69","4337","671,75","432","12","0","1","11","30240,03","0","2520","27720,03","11","8","2","1","0","0","0","8","0","1","0","0","0","1","0","1","0","0","0",""
"2026-03-31","809200437","46112|0809200437","633708784","0","47","16","8670","221","6104,99","0","","47","9","9","13530","0","0","0","0","0","0","0","8670","221","6104,99","0,02549","27,62","704,15","0","0","0","0","0","0","0","0","0","0","0","0","1189","79","2950,78","37,35","0,06644","2481,73","0","0","0","0","0","0","7481","142","3154,21","22,21","0,01898","421,63","-0,0291","-0,02641","-0,0432","-0,01266","-0,015","-0,00572","0,3121","0,63043","598","-0,14449","19561","13","63","0,10535","0,20635","0,02174","0,922","6,429","0,26231","13434,94","8","1504,69","1109,99","0","545","0 - 545","26","2","84,77","4,03","469,61","96,9","0,53226","9","1040,144943","0,30873","-0,00337","6039,08","-65,91","4,5","0","0","19560,96","139520","140551,68","1031,68","","1","0,922","14,97165355","0","53,14014085","116,285166","118,2471831","0","256","0","481,5008","","0","0","8","2","13434,94","0","3360","95,54","4313","549,028","414","13","0","0","13","19560,96","0","0","19560,96","13","8","1","0","2","0","0","8","0","0","1","0","0","1","0","0","0,5","0","0",""
"2026-03-31","809204609","46112|0809204609","633708784","0","109","38","14720","590","11081,1","0","","142","42","42","97440","0","0","0","0","0","0","0","14720","590","11081,1","0,04008","18,78","752,79","0","0","0","0","0","0","0","0","0","0","0","0","1428","166","4640,87","27,96","0,11625","3249,91","0","0","0","0","0","0","13292","424","6440,23","15,19","0,0319","484,52","-0,0291","-0,01182","-0,0432","0,03715","-0,015","0,0072","0,09365","0,45471","1082","-0,07915","118320","51","165","0,1525","0,30909","0,04713","0,931","21,714","0,27431","34799,99","15","2320","1683,6","0","572","0 - 572","111","4","26,34","11,66","217,28","67,16","0,61053","39","1599,45218","0,31058","0,21107","34586,32","23505,22","5","0","0","111360,02","252824","257977,72","5153,72","","0,941","0,931","8,96331762","0","73,77106918","176,3772267","155,940566","0","442","0","742,4","","0","0","15","0","34799,99","0","0","29,73","4672","583,659","651","51","3","0","48","118320,02","6960","0","111360,02","48","28","4","4","5","4","4","28","0","4","4","0","4","1","0","1","0,8","0","1",""
"2026-03-31","825055913","46112|0825055913","628722626","6","34","12","792","60","3065,38","0","","17","6","6","22776","0","0","0","0","0","0","0","792","60","3065,38","0,07576","51,09","3870,43","0","0","0","0","0","0","0","0","0","0","0","0","639","56","2960,76","52,87","0,08764","4633,43","0","0","0","0","0","0","153","4","104,62","26,16","0,02614","683,79","-0,0297","0,03266","-0,0365","0,02624","-0,0228","0,00134","0,13459","0,725","240","-0,22078","22776","6","26","0,10833","0,23077","0,025","0,849","5,143","0,34571","0","0","3796","2483,68","0","339","0 - 339","27","2","65,91","6,08","510,9","117,9","0,43548","3","2486,343147","0,34501","0,1835","6548,28","3482,9","4,68","0","0","18980","308829","314367,88","5538,88","","0,833","0,849","8,74981614","0","100,157451","282,3500952","83,24578431","0","911","0","1100,84","","0","0","0","0","0","0","0","84,53","3930","345,077","190","6","1","0","5","22776","3796","0","18980","5","0","0","3","0","1","3","0","0","3","0","0","3","0","0","1","0","0","1",""
"2026-03-31","825057573","46112|0825057573","628722626","2","32","10","814","58","3050,38","0","","20","8","8","31200","0","0","0","0","0","0","0","814","58","3050,38","0,07125","52,59","3747,4","0","0","0","0","0","0","0","0","0","0","0","0","647","48","2968","61,83","0,07419","4587,33","0","0","0","0","0","0","167","10","82,38","8,24","0,05988","493,29","-0,0297","0,02815","-0,0365","0,01279","-0,0228","0,03508","0,06017","0,81191","319","-0,30349","50700","13","29","0,09091","0,44828","0,04075","0,864","8,571","0,33","16000","4","3900","2613","0","409","0 - 409","27","7","47,72","10,67","234,64","105,19","0,53982","6","2324,285981","0,40403","0,31712","14181,45","11131,07","4,6","0","0","35100,02","297343","305100,09","7757,09","","0,667","0,864","6,27961796","0","92,04681081","290,0857143","77,87383784","0","727","0","1131","","0","1","5","1","20000","4000","4000","59,35","4309","419,672","181","12","1","3","8","46800,02","3900","11700","31200,02","9","4","0","2","4","1","0","4","0","2","2","0","0","1","0","1","0,5","0","0",""
"2026-03-31","852679064","46112|0852679064","723692551","0","12","4","626","42","1562,39","0","","6","4","4","14760","0","0","0","0","0","0","0","626","42","1562,39","0,06709","37,2","2495,83","0","0","0","0","0","0","0","0","0","0","0","0","475","38","1507,07","39,66","0,08","3172,78","0","0","0","0","0","0","151","4","55,32","13,83","0,02649","366,36","0","0,01169","0","-0,0055","0","0,00129","0,08468","0,61111","108","0,16129","18450","5","12","0,11111","0,41667","0,0463","0,753","3","0,29","15165","4","3690","2619,9","0","338","0 - 338","10","3","112,67","5,47","312,48","130,2","0,42857","3","2610,384044","0,29258","0,08087","2159,23","596,84","4,69","0","0","7380","368082","374038,83","5956,83","","0,4","0,753","14,1130442","0","82,04357143","274,4657143","80,66171429","0","1089","0","1070,1","","0","0","4","0","15165","0","0","157,38","742","343,47","88","5","3","0","2","18450","11070","0","7380","2","2","0","0","1","2","0","2","0","0","1","0","0","1","0","0","1","0","0",""
"2026-03-31","868533173","46112|0868533173","628722626","0","2","0","1836","38","2066,05","0","","4","0","0","0","0","0","0","0","0","0","0","1836","38","2066,05","0,0207","54,37","1125,3","0","0","0","0","0","0","0","0","0","0","0","0","258","7","983,7","140,53","0,02713","3812,79","0","0","0","0","0","0","1578","31","1082,35","34,91","0,01965","685,9","-0,0297","-0,0224","-0,0365","-0,03427","-0,0228","-0,00515","0","0,71852","135","-0,325","0","0","9","0,06667","0","0","0,75","0,286","0,25","0","0","2800","2100","0","489","0 - 489","1","0","1709,79","0,25","0","229,56","0,33333","0","2004,09489","0","0","0","-2066,05","0","0","0","0","364794","364980,5","186,5","","0","0,75","17,04114","0","86,80875","220","122,245","0","746","0","812","","0","0","0","0","0","0","0","2280,89","3330","489,25","64","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-03-31","876229054","46112|0876229054","628722626","0","5","0","820","21","2028,41","0","","2","0","0","0","0","0","0","0","0","0","0","820","21","2028,41","0,02561","96,59","2473,67","0","0","0","0","0","0","0","0","0","0","0","0","445","11","1895,32","172,3","0,02472","4259,15","0","0","0","0","0","0","375","10","133,09","13,31","0,02667","354,91","-0,0297","-0,01749","-0,0365","-0,03668","-0,0228","0,00187","0","0,83846","130","-0,30851","0","0","6","0,04615","0","0","0,933","1","0,33","3655","1","3655","2448,85","0","385","0 - 385","7","0","385","0,47","0","338,07","0,69231","0","2514,10319","0","0","0","-2028,41","0","0","0","0","366905","367352,91","447,91","","0","0,933","21,75192","0","82,44","271,862381","125,0988889","0","953","0","1059,95","","0","0","1","0","3655","0","0","468,73","4116","385,469","76","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-03-31","961215652","46112|0961215652","633708784","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0291","-0,0519","-0,0432","-0,0791","-0,015","-0,0247","0","0","0","0","0","0","0","0","0","0","0,305","0","0,32667","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","1078,87","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","258,87","0","820","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-03-31","977724714","46112|0977724714","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0219","-0,0374","-0,0247","-0,0516","-0,019","-0,0231","0","0","0","0","0","0","0","0","0","0","0,7","0","0,272","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","987,15","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","987,15","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-03-31","1000761784","46112|1000761784","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0219","-0,0374","-0,0247","-0,0516","-0,019","-0,0231","0","0","0","0","0","0","0","0","0","0","0,7","0","0,274","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","2991,08","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","841,08","0","2150","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-03-31","1000761785","46112|1000761785","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0219","-0,0374","-0,0247","-0,0516","-0,019","-0,0231","0","0","0","0","0","0","0","0","0","0","0,7","0","0,275","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","3672,94","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1522,94","0","2150","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-03-31","1047404714","46112|1047404714","706795104","0","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-0,0201","-0,0414","-0,0197","-0,0565","-0,0205","-0,0263","0","0","0","0","0","0","0","0","0","0","0,7","0","0,3","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","3508,02","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","0","1108,02","0","2400","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-04-01","291309584","46113|0291309584","900724314","0","2","0","2216","43","2029,35","0","","1","0","0","0","0","0","0","0","0","0","0","2216","43","2029,35","0,0194","47,19","915,77","0","0","0","0","0","0","0","0","0","0","0","0","236","24","1078","44,92","0,10169","4567,8","0","0","0","0","0","0","1980","19","951,35","50,07","0,0096","480,48","-0,0297","-0,0237","-0,0365","0,04029","-0,0228","-0,0152","0","0,5","86","-0,1134","0","0","2","0,02326","0","0","0,821","4","0,308","4900","2","2450","1695,4","0","235","0 - 235","12","1","58,75","3,15","0","1014,68","0,42308","0","1771,084319","0","0","0","-2029,35","4,75","0","0","0","175310","177659,9","2349,9","","0","0,821","8,39026375","0","54,28680412","182,2333333","69,67391753","0","746","0","710,5","","0","1","3","0","7350","2450","0","74,5","463","238,148","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",""
"2026-04-01","495306951","46113|0495306951","628722626","2","6","3","2367","45","2091,01","0","","8","3","3","11205","0","0","0","0","0","0","0","2367","45","2091,01","0,01901","46,47","883,4","0","0","0","0","0","0","0","0","0","0","0","0","243","16","1260,02","78,75","0,06584","5185,27","0","0","0","0","0","0","2124","29","830,99","28,65","0,01365","391,24","-0,0297","-0,02409","-0,0365","0,00444","-0,0228","-0,01115","0,11197","0,68874","151","-0,17033","18675","5","13","0,08609","0,38462","0,03311","0,886","5,286","0,358","11385","3","3735","2397,87","0","183","0 - 183","17","1","34,62","2,94","418,2","160,85","0,47458","4","2766,94684","0,25918","0,07257","2904,16","813,15","4,82","0","0","11205","217587","221082,66","3495,66","","0,6","0,886","4,77257472","0","83,58204225","277,8128571","128,6293662","0","1189","0","1083,15","","0","0","3","1","11385","0","3825","40,59","1071","185,938","28","5","2","0","3","18675","7470","0","11205","3","1","0","3","0","0","1","1","0","3","0","0","1","1","0","1","0","0","1",""
"2026-04-01","495307071","46113|0495307071","900724314","0","1","0","451","14","2026,19","0","","1","1","1","3182","0","0","0","0","0","0","0","451","14","2026,19","0,03104","144,73","4492,66","0","0","0","0","0","0","0","0","0","0","0","0","417","13","2009,94","154,61","0,03118","4820","0","0","0","0","0","0","34","1","16,25","16,25","0,02941","477,94","-0,0297","-0,01206","-0,0365","-0,03022","-0,0228","0,00461","0,31838","0,68889","45","-0,28571","6364","2","2","0,04444","1","0,04444","0,793","2","0,34","9632","3","3182","2100,12","0","96","0 - 96","10","1","48","3,07","1013,1","1013,1","0,4","1","2348,025923","0,26209","-0,37468","833,97","-1192,22","4,66","0","0","3182","91488","94413,71","2925,71","","0,5","0,793","7,626096","0","65,76401869","236,6801905","162,175618","0","953","0","922,78","","0","0","3","0","9632","0","0","65,39","1072","99,07","22","2","1","0","1","6364","3182","0","3182","1","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0",""
"2026-04-01","608526752","46113|0608526752","626608537","0","6","0","30","2","15,43","0","","0","1","1","10650","0","0","0","0","0","0","0","30","2","15,43","0,06667","7,72","514,33","0","0","0","0","0","0","0","0","0","0","0","0","3","0","9","0","0","3000","0","0","0","0","0","0","27","2","6,43","3,22","0,07407","238,15","-0,0367","-0,00903","-0,0385","-0,1185","-0,0349","0,04127","0,00145","0,99005","201","-0,33223","10650","1","17","0,08458","0,05882","0,00498","0,746","1,857","0,21","0","0","10650","8413,5","2","208","0 - 208","4","3","112,01","4,02","15,43","0,91","0,45455","1","10170,96815","0","0","0","-15,43","4,5","0","0","0","808080","823697,7","15617,7","","0","0,746","571,1317094","0","290,6637255","881,4142857","1667,258431","0","3885","0","2875,5","","0","0","0","0","0","0","0","171,43","4049","212,016","63","1","0","1","0","10650","0","10650","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0",""
"2026-04-01","678390737","46113|0678390737","2360213450","0","6","2","166","6","55,84","0","","1","4","4","22960","0","0","0","0","0","0","0","166","6","55,84","0,03614","9,31","336,39","0","0","0","0","0","0","0","0","0","0","0","0","9","2","21,1","10,55","0,22222","2344,44","0","0","0","0","0","0","157","4","34,74","8,69","0,02548","221,27","-0,0367","-0,03956","-0,0385","0,10372","-0,0349","-0,00732","0,00139","0,98338","361","-0,36888","40180","7","36","0,09972","0,19444","0,01939","0,837","9,286","0,23333","23380","4","5740","4400,69","2","180","0 - 180","39","7","19,38","13,36","7,98","1,55","0,44203","4","4817,05997","0,16079","0,15917","5537,64","5481,8","4,38","0","0","34440","333000","357716","24716","","0,75","0,837","48,13751688","0","152,5329867","461,0242267","755,5652394","0","1850","0","1549,8","","0","1","5","3","29260","5880","17500","28,21","4153","193,357","72","4","0","1","3","22960","0","5740","17220","6","3","0","1","1","1","0","3","0","1","0","0","0","1","0","1","0","0","0",""
"2026-04-01","718415270","46113|0718415270","628722626","0","2","1","642","36","926,38","0","","6","3","3","17160","0","0","0","0","0","0","0","642","36","926,38","0,05607","25,73","1442,96","0","0","0","0","0","0","0","0","0","0","0","0","228","22","813,12","36,96","0,09649","3566,32","0","0","0","0","0","0","414","14","113,26","8,09","0,03382","273,57","-0,0297","0,01297","-0,0365","0,03509","-0,0228","0,00902","0,05398","0,92373","472","-0,01048","17160","3","37","0,07839","0,08108","0,00636","0,777","8,286","0,355","29249,88","5","5720","3689,4","0","479","0 - 479","33","3","57,81","10,36","308,79","25,04","0,52066","1","3902,160105","0,3178","0,23683","3635,68","2709,3","4,72","0","0","11440","726643","742359,12","15716,12","","0,667","0,777","15,14893707","0","119,00104","425,4590476","166,75108","0","1517","0","1658,8","","0","0","5","0","29249,88","0","0","81,75","674","489,359","43","3","1","0","2","17160","5720","0","11440","2","2","1","1","0","0","0","2","0","1","0","0","0","1","0","1","0","0","0",""
